corpus,id,text,human_score,human_label,vader_neg,vader_neu,vader_pos,vader_compound,vader_label
Movie Reviews,2664,"(Cho's face is) an amazing slapstick instrument, creating a scrapbook of living mug shots.",2.33333333333,POSITIVE,0.0,0.667,0.333,0.7184,POSITIVE
Movie Reviews,2665,"It's about as convincing as any other Arnie musclefest, but has a little too much resonance with real world events and ultimately comes off as insultingly simplistic.",-1.06666666667,NEGATIVE,0.142,0.799,0.059,-0.5574,NEGATIVE
Movie Reviews,2666,"While not quite a comedy, the film tackles its relatively serious subject with an open mind and considerable good cheer, and is never less than engaging.",1.8,POSITIVE,0.164,0.632,0.204,0.5147,POSITIVE
Movie Reviews,2667,"An extremely funny, ultimately heartbreaking look at life in contemporary China.",2.86666666667,POSITIVE,0.211,0.582,0.207,-0.0183,NEUTRAL
Movie Reviews,2668,"Your response to its new sequel, Analyze That, may hinge on what you thought of the first film.",0.466666666667,NEUTRAL,0.0,1.0,0.0,0.0,NEUTRAL
Movie Reviews,2669,"Davis is funny, charming and quirky in her feature film acting debut as Amy.",2.4,POSITIVE,0.0,0.642,0.358,0.7717,POSITIVE
Movie Reviews,2670,"Bloody Sunday has the grace to call for prevention rather than to place blame, making it one of the best war movies ever made. It's a movie that accomplishes so much that one viewing can't possibly be enough.",3.6,POSITIVE,0.181,0.629,0.191,0.128,POSITIVE
Movie Reviews,2671,A lively and engaging examination of how similar obsessions can dominate a family.,1.94117647059,POSITIVE,0.192,0.508,0.299,0.4404,POSITIVE
Movie Reviews,2672,"In the new release of Cinema Paradiso, the tale has turned from sweet to bittersweet, and when the tears come during that final, beautiful scene, they finally feel absolutely earned.",2.52941176471,POSITIVE,0.089,0.72,0.191,0.6908,POSITIVE
Movie Reviews,2673,"Faithful without being forceful, sad without being shrill, ''A Walk to Remember'' succeeds through sincerity.",2.35294117647,POSITIVE,0.0,0.581,0.419,0.825,POSITIVE
Movie Reviews,2674,"The film is a masterpiece of nuance and characterization, marred only by an inexplicable, utterly distracting blunder at the very end.",1.35294117647,POSITIVE,0.097,0.742,0.16,0.3832,POSITIVE
Movie Reviews,2675,The film is full of charm.,2.05882352941,POSITIVE,0.0,0.649,0.351,0.4019,POSITIVE
Movie Reviews,2676,"The movie is well crafted, and well executed. If you're paying attention, the ''big twists'' are pretty easy to guess   but that doesn't make the movie any less entertaining.",1.76470588235,POSITIVE,0.0,0.694,0.306,0.8206,POSITIVE
Movie Reviews,2677,One of those unassuming films that sneaks up on you and stays with you long after you have left the theatre.,2.23529411765,POSITIVE,0.0,1.0,0.0,0.0,NEUTRAL
Movie Reviews,2678,...Pray doesn't have a passion for the material. He nonetheless appreciates the art and reveals a music scene that transcends culture and race.,1.41176470588,POSITIVE,0.088,0.712,0.199,0.4802,POSITIVE
Movie Reviews,2679,"The one liners are snappy, the situations volatile and the comic opportunities richly rewarded.",2.29411764706,POSITIVE,0.0,0.558,0.442,0.8271,POSITIVE
Movie Reviews,2680,It's anchored by splendid performances from an honored screen veteran and a sparkling newcomer who instantly transform themselves into a believable mother/daughter pair.,2.41176470588,POSITIVE,0.0,0.671,0.329,0.8689,POSITIVE
Movie Reviews,2681,"Fathers and sons, and the uneasy bonds between them, rarely have received such a sophisticated and unsentimental treatment on the big screen as they do in this marvelous film.",2.52941176471,POSITIVE,0.071,0.706,0.223,0.7667,POSITIVE
Movie Reviews,2682,This sci fi techno sex thriller starts out bizarre and just keeps getting weirder.,-0.411764705882,NEUTRAL,0.235,0.679,0.086,-0.34,NEGATIVE
Movie Reviews,2683,"Last Orders nurtures the multi layers of its characters, allowing us to remember that life's ultimately a gamble and last orders are to be embraced. It's affecting, amusing, sad and reflective.",2.23529411765,POSITIVE,0.085,0.765,0.15,0.34,POSITIVE
Movie Reviews,2684,A slight but sweet film.,1.35294117647,POSITIVE,0.0,0.528,0.472,0.5548,POSITIVE
Movie Reviews,2685,"Writer/director Walter Hill is in his hypermasculine element here, once again able to inject some real vitality and even art into a pulpy concept that, in many other hands would be completely forgettable.",1.76470588235,POSITIVE,0.0,0.933,0.067,0.3182,POSITIVE
Movie Reviews,2686,"It is a happy, heady jumble of thought and storytelling, an insane comic undertaking that ultimately coheres into a sane and breathtakingly creative film.",2.64705882353,POSITIVE,0.089,0.693,0.218,0.5994,POSITIVE
Movie Reviews,2687,"This new Time Machine is hardly perfect... yet it proves surprisingly serviceable. Even at its worst, it's not half bad.",0.647058823529,POSITIVE,0.144,0.56,0.296,0.5199,POSITIVE
Movie Reviews,2688,Almost everyone growing up believes their family must look like ''The Addams Family'' to everyone looking in... ''My Big Fat Greek Wedding'' comes from the heart...,1.58823529412,POSITIVE,0.0,0.739,0.261,0.7976,POSITIVE
Movie Reviews,2689,"Once folks started hanging out at the barbershop, they never wanted to leave. Chances are you won't, either.",1.94117647059,POSITIVE,0.0,0.844,0.156,0.2378,POSITIVE
Movie Reviews,2690,George Lucas returns as a visionary with a tale full of nuance and character dimension.,2.35294117647,POSITIVE,0.0,0.805,0.195,0.5267,POSITIVE
Movie Reviews,2691,Can be viewed as pure composition and form    film as music,1.82352941176,POSITIVE,0.0,1.0,0.0,0.0,NEUTRAL
Movie Reviews,2692,An extraordinary dramatic experience.,2.76470588235,POSITIVE,0.0,1.0,0.0,0.0,NEUTRAL
Movie Reviews,2693,"Every individual will see the movie through the prism of his or her own beliefs and prejudices, but the one thing most will take away is the sense that peace is possible. That, in itself, is extraordinary.",2.64705882353,POSITIVE,0.046,0.84,0.114,0.5927,POSITIVE
Movie Reviews,2694,"If you can tolerate the redneck versus blueblood cliches that the film trades in, Sweet Home Alabama is diverting in the manner of Jeff Foxworthy's stand up act.",0.588235294118,POSITIVE,0.0,0.9,0.1,0.4588,POSITIVE
Movie Reviews,2695,"It's a treat watching Shaw, a British stage icon, melting under the heat of Phocion's attentions.",1.82352941176,POSITIVE,0.0,0.847,0.153,0.4019,POSITIVE
Movie Reviews,2696,"All in all, an interesting look at the life of the campaign trail press, especially ones that don't really care for the candidate they're forced to follow.",1.35294117647,POSITIVE,0.18,0.737,0.083,-0.4845,NEGATIVE
Movie Reviews,2697,Narc is a no bull throwback to 1970s action films. It zips along with B movie verve while adding the rich details and go for broke acting that heralds something special.,1.88235294118,POSITIVE,0.131,0.705,0.164,0.3182,POSITIVE
Movie Reviews,2698,Me Without You has a bracing truth that's refreshing after the phoniness of female bonding pictures like Divine Secrets of the Ya Ya Sisterhood.,1.64705882353,POSITIVE,0.0,0.714,0.286,0.8126,POSITIVE
Movie Reviews,2699,"It's a strange film, one that was hard for me to warm up to.",-0.941176470588,NEGATIVE,0.199,0.683,0.118,-0.0772,NEGATIVE
Movie Reviews,2700,Goes a long way on hedonistic gusto.,0.823529411765,POSITIVE,0.0,1.0,0.0,0.0,NEUTRAL
Movie Reviews,2701,"The result puts a human face on Derrida, and makes one of the great minds of our times interesting and accessible to people who normally couldn't care less.",1.83333333333,POSITIVE,0.076,0.726,0.198,0.6336,POSITIVE
Movie Reviews,2702,The Scorpion King is more fun than Conan the Barbarian.,1.77777777778,POSITIVE,0.0,0.715,0.285,0.5563,POSITIVE
Movie Reviews,2703,"If there's one big point to Promises, it's that nothing can change while physical and psychological barriers keep the sides from speaking even one word to each other.",0.444444444444,NEUTRAL,0.0,0.912,0.088,0.3818,POSITIVE
Movie Reviews,2704,"Unexpected moments of authentically impulsive humor are the hallmark of this bittersweet, uncommonly sincere movie that portrays the frank humanity of...emotional recovery.",1.72222222222,POSITIVE,0.055,0.755,0.191,0.5307,POSITIVE
Movie Reviews,2705,"Jacquot has filmed the opera exactly as the libretto directs, ideally capturing the opera's drama and lyricism.",1.94444444444,POSITIVE,0.0,0.851,0.149,0.4215,POSITIVE
Movie Reviews,2706,This is a sincerely crafted picture that deserves to emerge from the traffic jam of holiday movies.,2.33333333333,POSITIVE,0.0,0.721,0.279,0.7003,POSITIVE
Movie Reviews,2707,"I liked it because it was so endlessly, grotesquely, inventive.",2.11111111111,POSITIVE,0.0,0.763,0.237,0.4215,POSITIVE
Movie Reviews,2708,Audiard successfully maintains suspense on different levels throughout a film that is both gripping and compelling.,2.33333333333,POSITIVE,0.0,0.733,0.267,0.6249,POSITIVE
Movie Reviews,2709,Credit director Ramsay for taking the sometimes improbable story and making it feel realistic.,1.83333333333,POSITIVE,0.0,0.833,0.167,0.3818,POSITIVE
Movie Reviews,2710,"This is DiCaprio's best performance in anything ever, and easily the most watchable film of the year.",3.61111111111,POSITIVE,0.0,0.694,0.306,0.765,POSITIVE
Movie Reviews,2711,"Witherspoon puts to rest her valley girl image, but it's Dench who really steals the show.",2.16666666667,POSITIVE,0.246,0.754,0.0,-0.7086,NEGATIVE
Movie Reviews,2712,"Even when there are lulls, the emotions seem authentic, and the picture is so lovely toward the end ... you almost don't notice the 129 minute running time.",2.33333333333,POSITIVE,0.0,0.847,0.153,0.7065,POSITIVE
Movie Reviews,2713,"While dutifully pulling on heartstrings, directors Dean Deblois and Chris Sanders valiantly keep punching up the mix.",2.11111111111,POSITIVE,0.0,1.0,0.0,0.0,NEUTRAL
Movie Reviews,2714,"Ambitious, unsettling psychodrama that takes full, chilling advantage of its rough around the edges, low budget constraints.",1.77777777778,POSITIVE,0.15,0.61,0.239,0.4404,POSITIVE
Movie Reviews,2715,Eric Byler's nuanced pic avoids easy sentiments and explanations ...,1.16666666667,POSITIVE,0.135,0.635,0.23,0.296,POSITIVE
Movie Reviews,2716,Manages to be wholesome and subversive at the same time.,1.38888888889,POSITIVE,0.174,0.826,0.0,-0.2263,NEGATIVE
Movie Reviews,2717,"When it's not wallowing in hormonal melodrama, ''Real Women Have Curves'' is a sweet, honest, and enjoyable comedy drama about a young woman who wants many things in life, but fears she'll become her mother before she gets to fulfill her dreams.",1.61111111111,POSITIVE,0.069,0.649,0.283,0.8608,POSITIVE
Movie Reviews,2718,The film runs on a little longer than it needs to    Muccino either doesn't notice when his story ends or just can't tear himself away from the characters    but it's smooth and professional.,0.944444444444,POSITIVE,0.0,1.0,0.0,0.0,NEUTRAL
Movie Reviews,2719,Blithely anachronistic and slyly achronological.,1.05555555556,POSITIVE,0.0,1.0,0.0,0.0,NEUTRAL
Movie Reviews,2720,"This starts off with a 1950's Doris Day feel and it gets very ugly, very fast. The first five minutes will have you talking 'til the end of the year!",1.38888888889,POSITIVE,0.118,0.882,0.0,-0.5974,NEGATIVE
Movie Reviews,2721,"Triumph of Love is a very silly movie, but the silliness has a pedigree.",1.33333333333,POSITIVE,0.129,0.55,0.321,0.3604,POSITIVE
Movie Reviews,2722,Discursive but oddly riveting documentary.,1.33333333333,POSITIVE,0.0,1.0,0.0,0.0,NEUTRAL
Movie Reviews,2723,"The movie has no respect for laws, political correctness or common decency, but it displays something more important: respect for its flawed, crazy people.",1.38888888889,POSITIVE,0.256,0.539,0.205,-0.2071,NEGATIVE
Movie Reviews,2724,"On its own, Big Trouble could be considered a funny little film.",1.16666666667,POSITIVE,0.173,0.641,0.186,0.0516,POSITIVE
Movie Reviews,2725,"An undeniably gorgeous, terminally smitten document of a troubadour, his acolytes, and the triumph of his band.",2.22222222222,POSITIVE,0.0,0.679,0.321,0.7964,POSITIVE
Movie Reviews,2726,"This cinema verite speculation on the assassination of John F. Kennedy may have been inspired by Blair Witch, but it takes its techniques into such fresh territory that the film never feels derivative.",1.83333333333,POSITIVE,0.11,0.758,0.132,0.2144,POSITIVE
Movie Reviews,2727,A beautifully observed character piece.,2.66666666667,POSITIVE,0.0,0.519,0.481,0.5719,POSITIVE
Movie Reviews,2728,A coming of age movie that Hollywood wouldn't have the guts to make.,2.11111111111,POSITIVE,0.0,1.0,0.0,0.0,NEUTRAL
Movie Reviews,2729,It is quite a vision.,2.11111111111,POSITIVE,0.0,0.637,0.363,0.3134,POSITIVE
Movie Reviews,2730,"There are laughs aplenty, and, as a bonus, viewers don't have to worry about being subjected to farts, urine, feces, semen, or any of the other foul substances that have overrun modern day comedies.",2.16666666667,POSITIVE,0.0,0.718,0.282,0.8958,POSITIVE
Movie Reviews,2731,A bittersweet drama about the limbo of grief and how truth telling can open the door to liberation.,1.5625,POSITIVE,0.206,0.688,0.106,-0.296,NEGATIVE
Movie Reviews,2732,"A strong and confident work which works so well for the first 89 minutes, but ends so horrendously confusing in the final two",0.25,NEUTRAL,0.246,0.562,0.191,-0.5802,NEGATIVE
Movie Reviews,2733,Salma goes native and she's never been better in this colorful bio pic of a Mexican icon.,2.3125,POSITIVE,0.131,0.869,0.0,-0.3412,NEGATIVE
Movie Reviews,2734,"Filled with Alexandre Desplat's haunting and sublime music, the movie completely transfixes the audience.",2.25,POSITIVE,0.139,0.861,0.0,-0.2732,NEGATIVE
Movie Reviews,2735,"As chilling and fascinating as Philippe Mora's modern Hitler study, Snide and Prejudice.",1.9375,POSITIVE,0.246,0.559,0.196,0.0258,NEUTRAL
Movie Reviews,2736,An hour and a half of joyful solo performance.,2.375,POSITIVE,0.0,0.672,0.328,0.5994,POSITIVE
Movie Reviews,2737,Strange and beautiful film.,2.3125,POSITIVE,0.234,0.26,0.506,0.4767,POSITIVE
Movie Reviews,2738,"No worse a film than Breaking Out, and Breaking Out was utterly charming.",1.5625,POSITIVE,0.0,0.623,0.377,0.7682,POSITIVE
Movie Reviews,2739,Parker cannot sustain the buoyant energy level of the film's city beginnings into its country conclusion,-0.75,NEGATIVE,0.094,0.788,0.118,0.1114,POSITIVE
Movie Reviews,2740,"'... Despite lagging near the finish line, the movie runs a good race, one that will have you at the edge of your seat for long stretches.'",1.3125,POSITIVE,0.0,0.841,0.159,0.5739,POSITIVE
Movie Reviews,2741,...a guiltless film for nice evening out.,1.4375,POSITIVE,0.0,0.521,0.479,0.5574,POSITIVE
Movie Reviews,2742,"Deflated ending aside, there's much to recommend the film.",1.5,POSITIVE,0.0,0.762,0.238,0.3612,POSITIVE
Movie Reviews,2743,"It's a treat – a delightful, witty, improbable romantic comedy with a zippy jazzy score... Grant and Bullock make it look as though they are having so much fun.",2.75,POSITIVE,0.0,0.564,0.436,0.95,POSITIVE
Movie Reviews,2744,"Performances all around are tops, with the two leads delivering Oscar caliber performances.",3.375,POSITIVE,0.0,0.784,0.216,0.5106,POSITIVE
Movie Reviews,2745,"Everything about The Quiet American is good, except its timing.",1.5,POSITIVE,0.0,0.756,0.244,0.4404,POSITIVE
Movie Reviews,2746,A savage John Waters like humor that dances on the edge of tastelessness without ever quite falling over.,1.5,POSITIVE,0.129,0.602,0.269,0.3096,POSITIVE
