sentence_id,review_id,text,primary_intent,intent_count,intent_complaint,intent_return_refund,intent_support_contact,intent_shipping,intent_product_quality,intent_price_value,intent_recommendation,intent_neutral_inquiry,escalation_risk,human_score,human_label,vader_neg,vader_neu,vader_pos,vader_compound,vader_label
191_3,191,"after much survey of all the present handsets and recommendations from friends, i bought this nokia 6610.  and really this is the best phone one could have.",support_contact,2,0,0,1,0,0,0,1,0,0,3.0,POSITIVE,0.0,0.774,0.226,0.8074,POSITIVE
191_4,191,it has all the features one would need in a cellphone.,support_contact,2,0,0,1,0,0,0,0,1,0,1.7,POSITIVE,0.0,1.0,0.0,0.0,NEUTRAL
191_5,191,"it is lightweight, sleek and attractive.",other,0,0,0,0,0,0,0,0,0,0,2.0,POSITIVE,0.0,0.633,0.367,0.4404,POSITIVE
191_6,191,"this phone is very user-friendly, easy to manipulate &amp;#38; very convenient to scroll in menu etc.",support_contact,2,0,0,1,1,0,0,0,0,0,2.4,POSITIVE,0.0,0.825,0.175,0.4902,POSITIVE
191_7,191,the time taken in shifting from one menu option to other is in microseconds only.,other,0,0,0,0,0,0,0,0,0,0,1.35,POSITIVE,0.0,1.0,0.0,0.0,NEUTRAL
191_8,191,it has fm radio option and i can listen to music anytime.,other,0,0,0,0,0,0,0,0,0,0,1.4,POSITIVE,0.0,1.0,0.0,0.0,NEUTRAL
191_9,191,"its speakerphone option allows us to do long talks conveniently, lying on bed &amp;#38; phone lying by your pillowside.",support_contact,1,0,0,1,0,0,0,0,0,0,1.75,POSITIVE,0.286,0.714,0.0,-0.7783,NEGATIVE
191_10,191,it comes equipped with lot of wallpapers and polyphonic sweet tunes.,other,0,0,0,0,0,0,0,0,0,0,1.5,POSITIVE,0.0,0.769,0.231,0.4588,POSITIVE
191_11,191,only if we could get one camera in it..  it did have scored over all other competitors....  i am enjoying my phone a lot....,support_contact,1,0,0,1,0,0,0,0,0,0,1.6,POSITIVE,0.0,0.871,0.129,0.5267,POSITIVE
192_1,192,cool phone!,support_contact,1,0,0,1,0,0,0,0,0,0,2.35,POSITIVE,0.0,0.278,0.722,0.3802,POSITIVE
192_2,192,"like some other reviewers, i recieved this phone using t-mobiles upgrade program.",support_contact,1,0,0,1,0,0,0,0,0,0,0.0,NEUTRAL,0.0,0.815,0.185,0.3612,POSITIVE
192_3,192,"i had been comparing the 3650, 3560 and the 3595 but couldn't settle... then along came the 6610, which was perfect for me.",other,0,0,0,0,0,0,0,0,0,0,2.6,POSITIVE,0.0,0.813,0.187,0.7227,POSITIVE
192_4,192,pros:  small size.,other,0,0,0,0,0,0,0,0,0,0,1.4,POSITIVE,0.0,1.0,0.0,0.0,NEUTRAL
192_5,192,i love the fact i can carry it in my shirt or pants pocket and forget about it.,other,0,0,0,0,0,0,0,0,0,0,2.15,POSITIVE,0.086,0.724,0.19,0.5106,POSITIVE
192_6,192,just make sure the keys are locked.,other,0,0,0,0,0,0,0,0,0,0,-0.1,NEUTRAL,0.0,0.723,0.277,0.3182,POSITIVE
192_7,192,color screen is good.,other,0,0,0,0,0,0,0,0,0,0,1.45,POSITIVE,0.0,0.508,0.492,0.4404,POSITIVE
192_8,192,it has lots of features such as the calendar which works like my outlook calendar.,neutral_inquiry,1,0,0,0,0,0,0,0,1,0,1.4,POSITIVE,0.0,0.848,0.152,0.3612,POSITIVE
192_9,192,the keys are laid out normal so there is no guessing.,other,0,0,0,0,0,0,0,0,0,0,1.15,POSITIVE,0.198,0.802,0.0,-0.3535,NEGATIVE
192_10,192,"navigating through the menus is super easy, especially if you have owned a previous model nokia phone.",support_contact,2,0,0,1,0,0,0,0,1,0,2.1,POSITIVE,0.0,0.688,0.312,0.7783,POSITIVE
192_11,192,"battery life is very good, i use it every day and i have to charge it every 5 or 6 days or so.",other,0,0,0,0,0,0,0,0,0,0,2.2,POSITIVE,0.0,0.873,0.127,0.4927,POSITIVE
192_12,192,cons:  not many.,other,0,0,0,0,0,0,0,0,0,0,0.7,POSITIVE,0.0,1.0,0.0,0.0,NEUTRAL
192_13,192,"the volume key can be hard to press, but i think this may be by design rather than a flaw, perhaps to keep you from pressing it accidentally when you are in a call.",support_contact,1,0,0,1,0,0,0,0,0,0,-0.6,NEGATIVE,0.118,0.882,0.0,-0.5106,NEGATIVE
192_14,192,pc cable is too expensive... $ 50 for a usb cable?,price_value,1,0,0,0,0,0,1,0,0,0,-1.7,NEGATIVE,0.0,1.0,0.0,0.0,NEUTRAL
192_15,192,please!,other,0,0,0,0,0,0,0,0,0,0,-0.05,NEUTRAL,0.0,0.0,1.0,0.3802,POSITIVE
192_16,192,is this how nokia subsidizes their free pc software?,other,0,0,0,0,0,0,0,0,0,0,-0.5,NEGATIVE,0.0,0.708,0.292,0.5106,POSITIVE
193_1,193,slightly better than average phone in its class.,support_contact,1,0,0,1,0,0,0,0,0,0,1.1,POSITIVE,0.0,0.729,0.271,0.3832,POSITIVE
193_2,193,first of all i have been a big nokia fan and have been upgrading my cell phones about once a year (right after the release contract is over).,support_contact,1,0,0,1,0,0,0,0,0,0,1.3,POSITIVE,0.0,0.922,0.078,0.3182,POSITIVE
193_3,193,my last phone was a samsung s105 which imo is superior and cheaper to this phone.,support_contact,3,0,0,1,0,1,1,0,0,0,-0.9,NEGATIVE,0.0,0.811,0.189,0.5423,POSITIVE
193_4,193,below is how i evaulate this phone with other t-mobile phones which i have borrowed from parents / friends:  sound quality:  the most important thing for me is sound quality.,support_contact,3,0,0,1,1,1,0,0,0,0,0.35,NEUTRAL,0.0,0.844,0.156,0.6361,POSITIVE
193_5,193,nokias have always had good sound quality and this is no exception.,product_quality,1,0,0,0,0,1,0,0,0,0,2.1,POSITIVE,0.146,0.662,0.192,0.1779,POSITIVE
193_6,193,"i think the sound quality of this phone is slightly better than my samsung phone, the motorolla t720 series, and the sony ericsson t610 series.",support_contact,2,0,0,1,0,1,0,0,0,0,1.25,POSITIVE,0.0,0.902,0.098,0.3832,POSITIVE
193_7,193,the loud speaker function on the 6610 is great because you don't need to put your phone right next to your ear to talk.,support_contact,2,0,0,1,0,0,0,0,1,0,2.0,POSITIVE,0.0,0.849,0.151,0.6249,POSITIVE
193_8,193,overall design:  i like my phones to be small so i can fit it in my pockets.,support_contact,1,0,0,1,0,0,0,0,0,0,0.7,POSITIVE,0.0,0.74,0.26,0.6444,POSITIVE
193_9,193,of all these phones the motorolla and the sony ericsson phones are the smallest.,support_contact,1,0,0,1,0,0,0,0,0,0,0.3,NEUTRAL,0.0,1.0,0.0,0.0,NEUTRAL
193_10,193,the 6610 is the actually the longest but they are all very small.,other,0,0,0,0,0,0,0,0,0,0,0.55,POSITIVE,0.0,1.0,0.0,0.0,NEUTRAL
193_11,193,as much as i like nokia phones the flip phones imo are much better because a) you wont scratch your screens / keys b) you dont need to lock your phone all the time to prevent accidently hitting the keys.,support_contact,2,0,0,1,0,1,0,0,0,0,0.35,NEUTRAL,0.0,0.851,0.149,0.6705,POSITIVE
193_12,193,ease of use:  how easy is it for me to get to a certain menu?,other,0,0,0,0,0,0,0,0,0,0,0.2,NEUTRAL,0.0,0.615,0.385,0.7579,POSITIVE
193_14,193,that is a very nice feature.,neutral_inquiry,1,0,0,0,0,0,0,0,1,0,1.9,POSITIVE,0.0,0.618,0.382,0.4754,POSITIVE
193_15,193,"the 6610 is still easier to use than the other two phones (t610, t720i).",support_contact,1,0,0,1,0,0,0,0,0,0,1.5,POSITIVE,0.0,0.823,0.177,0.4215,POSITIVE
193_16,193,"the sony ericsson phone (t610) has the most whistles and bells, but is also the hardest to use.",support_contact,1,0,0,1,0,0,0,0,0,0,-0.1,NEUTRAL,0.0,1.0,0.0,0.0,NEUTRAL
193_17,193,"battery:  the nokia, samsung and the sony phones can all last for 3 days provided you don't talk too much.",support_contact,1,0,0,1,0,0,0,0,0,0,0.8,POSITIVE,0.0,1.0,0.0,0.0,NEUTRAL
193_18,193,the motorolla phone have a horrible battery which lasts about a day (although i heard that the motorolla t722i has a much longer battery life).,complaint,2,1,0,1,0,0,0,0,0,0,-2.05,NEGATIVE,0.127,0.873,0.0,-0.5423,NEGATIVE
193_19,193,features:  the t610 has the most functionality hands down.,neutral_inquiry,1,0,0,0,0,0,0,0,1,0,2.2,POSITIVE,0.0,1.0,0.0,0.0,NEUTRAL
193_20,193,personally i found the integrated digital camera of the t610 to be very nice.,other,0,0,0,0,0,0,0,0,0,0,2.1,POSITIVE,0.0,0.808,0.192,0.4754,POSITIVE
193_22,193,"the t610 can also compose music, a feature which most won't use.",neutral_inquiry,1,0,0,0,0,0,0,0,1,0,0.7,POSITIVE,0.0,1.0,0.0,0.0,NEUTRAL
193_23,193,the 6610 has the radio function which is utterly useless.,complaint,2,1,0,0,0,0,0,0,1,0,-2.2,NEGATIVE,0.256,0.744,0.0,-0.4754,NEGATIVE
193_24,193,"it also has a stock tracking app built in (also useless) and a somewhat useful application which converts all types of metrics (currency, length, area, etc).",complaint,2,1,0,0,1,0,0,0,0,0,0.4,NEUTRAL,0.095,0.816,0.089,-0.0498,NEUTRAL
193_25,193,"the s105 (samsung) has a beautiful big display (65,000 colors), and i can't say much about the motorolla.",other,0,0,0,0,0,0,0,0,0,0,1.3,POSITIVE,0.0,0.813,0.187,0.5994,POSITIVE
193_26,193,"all these phones have color screens, polymorphic tones, and are internet ready.",support_contact,1,0,0,1,0,0,0,0,0,0,1.45,POSITIVE,0.0,0.815,0.185,0.3612,POSITIVE
193_27,193,"in music tones department the 6610 has 20 chords (thats number of different instruments which it can play) i think, the samsung i think have 15, i donno about the other phones but i feel the t610 has the best sounding ring tones.",support_contact,1,0,0,1,0,0,0,0,0,0,1.45,POSITIVE,0.0,0.822,0.178,0.8248,POSITIVE
193_28,193,regarding pc software support nokia suite does not work with some versions of xp as i tried to connect my phone via infrared port on my laptop.,complaint,2,1,0,1,0,0,0,0,0,0,-1.4,NEGATIVE,0.0,0.825,0.175,0.6486,POSITIVE
193_29,193,i called nokia tech support and they blamed microsoft.,support_contact,1,0,0,1,0,0,0,0,0,0,-1.2,NEGATIVE,0.242,0.547,0.211,-0.1027,NEGATIVE
193_30,193,oh well..  overall this is a slightly better than average phone.,support_contact,1,0,0,1,0,0,0,0,0,0,1.0,POSITIVE,0.0,0.657,0.343,0.5729,POSITIVE
193_31,193,both the samsung and the sony phones offer a lot more features than this 6610.  personally i like the samsung phones better because i found myself liking the flip phones so much more.,support_contact,2,0,0,1,0,0,0,0,1,0,0.1,NEUTRAL,0.0,0.787,0.213,0.7964,POSITIVE
193_32,193,i think there is a good chance i will try to get a samsung flip camera phone next year.,support_contact,1,0,0,1,0,0,0,0,0,0,0.45,NEUTRAL,0.0,0.776,0.224,0.5994,POSITIVE
193_33,193,if t-mobile does not offer such a phone most likely i will get the t610.,support_contact,1,0,0,1,0,0,0,0,0,0,0.15,NEUTRAL,0.0,1.0,0.0,0.0,NEUTRAL
193_34,193,"they are all free if you get a new account anyway, but stick to t-mobile if you are going to use your phone overseas because t-mobile actually allows you to unlock your simm cards so that you can buy simm cards cheap from other nations and plug into your phone when you are doing some international travelling.",support_contact,4,0,0,1,0,1,1,1,0,0,1.05,POSITIVE,0.0,0.963,0.037,0.2846,POSITIVE
194_1,194,perfect phone.,support_contact,1,0,0,1,0,0,0,0,0,0,3.35,POSITIVE,0.0,0.213,0.787,0.5719,POSITIVE
194_2,194,this is the best phone i have seen.,support_contact,1,0,0,1,0,0,0,0,0,0,3.05,POSITIVE,0.0,0.625,0.375,0.6369,POSITIVE
195_1,195,i bought 2. i bought 2 of these phones 2 months ago for myself and my girlfriend.,support_contact,2,0,0,1,0,0,0,1,0,0,0.9,POSITIVE,0.0,1.0,0.0,0.0,NEUTRAL
195_2,195,we got a familyplan from t-mobile which saves us tons.,other,0,0,0,0,0,0,0,0,0,0,1.8,POSITIVE,0.0,1.0,0.0,0.0,NEUTRAL
195_3,195,the phones are awesome.,support_contact,1,0,0,1,0,0,0,0,0,0,2.8,POSITIVE,0.0,0.423,0.577,0.6249,POSITIVE
195_4,195,"we hardly ever have to charge them, get great reception (live in chicago), and the customization and applications are awesome.",other,0,0,0,0,0,0,0,0,0,0,2.8,POSITIVE,0.0,0.687,0.313,0.8481,POSITIVE
195_5,195,here's a hint: go to nokia.com and get their pc suite and a connection cable if you dont have irda or bluetooth.,other,0,0,0,0,0,0,0,0,0,0,0.1,NEUTRAL,0.0,1.0,0.0,0.0,NEUTRAL
195_6,195,"you can do * so * much more with the pc suite, i.e.",other,0,0,0,0,0,0,0,0,0,0,0.55,POSITIVE,0.0,1.0,0.0,0.0,NEUTRAL
195_7,195,"free ringtones from midi files, free graphics from any picture on your computer, and if you know how to program jme you can even make your own apps / games.",neutral_inquiry,1,0,0,0,0,0,0,0,1,0,1.7,POSITIVE,0.0,0.809,0.191,0.765,POSITIVE
195_8,195,"the phone's sound quality is great (turn up the volume if its too quiet, people, this thing will get loud) i dont have any complaints about this phone and the only thing that i miss from my 8290 is voice dialing.",support_contact,2,0,0,1,0,1,0,0,0,0,1.65,POSITIVE,0.035,0.827,0.138,0.6964,POSITIVE
196_1,196,nokia 6610 great for games and ringtones.,other,0,0,0,0,0,0,0,0,0,0,2.2,POSITIVE,0.0,0.594,0.406,0.6249,POSITIVE
196_2,196,i bought this slick phone and i am very happy with it.,support_contact,1,0,0,1,0,0,0,0,0,0,2.75,POSITIVE,0.0,0.734,0.266,0.6115,POSITIVE
196_3,196,"nice and small and excellent when it comes to downloading games, graphics and ringtones from www.crazycellphone.com",support_contact,1,0,0,1,0,0,0,0,0,0,2.1,POSITIVE,0.0,0.683,0.317,0.7579,POSITIVE
197_1,197,nokia 6610. i just purchased this phone and i think this is the coolest phone i ever had.,support_contact,2,0,0,1,0,0,0,1,0,0,2.95,POSITIVE,0.0,1.0,0.0,0.0,NEUTRAL
197_2,197,the features are really cool like the radio.,neutral_inquiry,1,0,0,0,0,0,0,0,1,0,1.85,POSITIVE,0.0,0.528,0.472,0.6566,POSITIVE
197_3,197,the first night i got this phone i put it next to me when i went to bed just to listen to my favorite music station and the handset itself doesnt weight anything its too light and feel so comfy with it.,support_contact,1,0,0,1,0,0,0,0,0,0,1.8,POSITIVE,0.0,0.932,0.068,0.4588,POSITIVE
197_4,197,"technology wise, i think this is awesome plus the speaker makes it even great!!!!",other,0,0,0,0,0,0,0,0,0,0,3.35,POSITIVE,0.0,0.469,0.531,0.9256,POSITIVE
197_5,197,i love this phone!!!,support_contact,1,0,0,1,0,0,0,0,0,0,3.55,POSITIVE,0.0,0.371,0.629,0.7249,POSITIVE
197_6,197,why i don't can this product without a plan?,other,0,0,0,0,0,0,0,0,0,0,-0.55,NEGATIVE,0.0,1.0,0.0,0.0,NEUTRAL
197_7,197,i'm live in brazil and i need very to buy this product without a plan to use in here in other operators.,recommendation,1,0,0,0,0,0,0,1,0,0,0.15,NEUTRAL,0.0,1.0,0.0,0.0,NEUTRAL
197_8,197,i'm pay in auto-debit in my account.,price_value,1,0,0,0,0,0,1,0,0,0,-0.05,NEUTRAL,0.189,0.811,0.0,-0.1027,NEGATIVE
197_9,197,"please, if anyone want sell to me this cell phone in my conditions, i'm wait very happy.",support_contact,1,0,0,1,0,0,0,0,0,0,1.05,POSITIVE,0.0,0.648,0.352,0.7645,POSITIVE
197_10,197,thanks!,other,0,0,0,0,0,0,0,0,0,0,1.4,POSITIVE,0.0,0.0,1.0,0.4926,POSITIVE
198_1,198,"excellent, but only gsm?",other,0,0,0,0,0,0,0,0,0,0,1.1,POSITIVE,0.0,0.561,0.439,0.3291,POSITIVE
198_2,198,"i thought this was the ultimate phone when it comes to basic features, but i was dissapointed when i saw that it was only a gsm comaptible phone.",support_contact,2,0,0,1,0,0,0,0,1,0,-0.9,NEGATIVE,0.0,1.0,0.0,0.0,NEUTRAL
198_3,198,"as i travel quite a lot, i'd want something with gsm as well as cdma tri-band.",other,0,0,0,0,0,0,0,0,0,0,0.2,NEUTRAL,0.0,0.805,0.195,0.34,POSITIVE
198_4,198,"for a specific location, i still think its a great phone.",support_contact,2,0,0,1,0,0,0,0,1,0,1.9,POSITIVE,0.0,0.709,0.291,0.6249,POSITIVE
199_1,199,i really think.,other,0,0,0,0,0,0,0,0,0,0,0.0,NEUTRAL,0.0,1.0,0.0,0.0,NEUTRAL
199_2,199,i think that it is a were good mobile phone and i may buy it.,support_contact,2,0,0,1,0,0,0,1,0,0,1.4,POSITIVE,0.0,0.828,0.172,0.4404,POSITIVE
200_1,200,"great phone, but what did you say?",support_contact,1,0,0,1,0,0,0,0,0,0,1.55,POSITIVE,0.0,0.702,0.298,0.3716,POSITIVE
200_2,200,"this really is a great little phone; its got nice features, a beatiful screen, great ergonomics, and its tiny!",support_contact,2,0,0,1,0,0,0,0,1,0,2.95,POSITIVE,0.0,0.581,0.419,0.911,POSITIVE
200_3,200,"i waited a few years between phones, mostly because (like most i think) i didnt really need one.",support_contact,1,0,0,1,0,0,0,0,0,0,0.05,NEUTRAL,0.0,0.872,0.128,0.3612,POSITIVE
200_4,200,"this phone won me over, and a big seller was the size; it fits nicely into any pocket without falling out.",support_contact,1,0,0,1,0,0,0,0,0,0,2.35,POSITIVE,0.0,0.691,0.309,0.7932,POSITIVE
200_5,200,"the downside though, may be a big one for you.",other,0,0,0,0,0,0,0,0,0,0,-1.35,NEGATIVE,0.182,0.818,0.0,-0.25,NEGATIVE
200_6,200,its quiet.,other,0,0,0,0,0,0,0,0,0,0,0.9,POSITIVE,0.0,1.0,0.0,0.0,NEUTRAL
200_7,200,really quiet.,other,0,0,0,0,0,0,0,0,0,0,0.25,NEUTRAL,0.0,1.0,0.0,0.0,NEUTRAL
200_8,200,grandma in church quiet.,other,0,0,0,0,0,0,0,0,0,0,0.5,POSITIVE,0.0,1.0,0.0,0.0,NEUTRAL
200_9,200,"i've gotten used to it (holding it in just the right realation to the ear, ducking into quieter places in bars) but when others borrow it they're shocked i can use it.",other,0,0,0,0,0,0,0,0,0,0,-0.75,NEGATIVE,0.087,0.913,0.0,-0.4497,NEGATIVE
200_10,200,"so, i recomend it, but not for those that have any hearing troubles, or for those that like to talk a lot in crowded public places (which is annoying, by the way.)",other,0,0,0,0,0,0,0,0,0,0,0.3,NEUTRAL,0.19,0.729,0.082,-0.6486,NEGATIVE
201_1,201,incredibly pleased.,other,0,0,0,0,0,0,0,0,0,0,3.1,POSITIVE,0.0,0.238,0.762,0.4927,POSITIVE
201_2,201,i bought this phone when it first came out in the summer.,support_contact,1,0,0,1,0,0,0,0,0,0,0.3,NEUTRAL,0.0,1.0,0.0,0.0,NEUTRAL
201_3,201,"prior to my switch to t-mobile, sprint was my service provider.",other,0,0,0,0,0,0,0,0,0,0,0.0,NEUTRAL,0.0,1.0,0.0,0.0,NEUTRAL
201_4,201,"to say the least, i was horribly dissatisified with my service with sprint, which was why t-mobile was so fantastically refreshing.",support_contact,1,0,0,1,0,0,0,0,0,0,0.8,POSITIVE,0.145,0.855,0.0,-0.5267,NEGATIVE
201_5,201,"my past two phones were all flip phones, and i was beginning to tire of them.",support_contact,1,0,0,1,0,0,0,0,0,0,-0.55,NEGATIVE,0.0,1.0,0.0,0.0,NEUTRAL
201_6,201,"nokia was my first nonflip phone, and i'm glad i decided to go with them.",support_contact,1,0,0,1,0,0,0,0,0,0,2.05,POSITIVE,0.0,0.824,0.176,0.4588,POSITIVE
201_7,201,"first of all, my calls were loud and clear, unlike with sprint.",support_contact,1,0,0,1,0,0,0,0,0,0,1.55,POSITIVE,0.0,0.809,0.191,0.3818,POSITIVE
201_8,201,i could make phone calls from locations i previously could not (like my apartment).,support_contact,1,0,0,1,0,0,0,0,0,0,1.65,POSITIVE,0.14,0.86,0.0,-0.2755,NEGATIVE
201_9,201,"the phone is small, light, and very attractive.",support_contact,1,0,0,1,0,0,0,0,0,0,2.45,POSITIVE,0.0,0.687,0.313,0.4927,POSITIVE
201_10,201,the battery life is amazing.,other,0,0,0,0,0,0,0,0,0,0,3.05,POSITIVE,0.0,0.513,0.487,0.5859,POSITIVE
201_11,201,"the color screen is a plus, as are the polyphonic ringtones.",other,0,0,0,0,0,0,0,0,0,0,2.0,POSITIVE,0.0,1.0,0.0,0.0,NEUTRAL
201_12,201,"i'm not one who uses web browsing, so this phone easily met and surpassed my needs.",support_contact,1,0,0,1,0,0,0,0,0,0,2.2,POSITIVE,0.0,0.849,0.151,0.3947,POSITIVE
201_13,201,i highly recommend this phone to anyone.,support_contact,2,0,0,1,0,0,0,1,0,0,2.9,POSITIVE,0.0,0.682,0.318,0.4201,POSITIVE
201_14,201,i've yet to be dissappointed.,other,0,0,0,0,0,0,0,0,0,0,1.65,POSITIVE,0.0,1.0,0.0,0.0,NEUTRAL
202_1,202,"nokia 6610 (sound quality) the phone is great with very cool features &amp;#38; options, but comparing to my older motorola phone, it gets a failing grade in speaker quality.",support_contact,3,0,0,1,0,1,0,0,1,0,0.05,NEUTRAL,0.128,0.747,0.125,-0.274,NEGATIVE
202_2,202,"i do here a constant high-pitched distorted sound, not to mention the volume does not seem to be loud enough.",other,0,0,0,0,0,0,0,0,0,0,-1.7,NEGATIVE,0.124,0.876,0.0,-0.4019,NEGATIVE
202_3,202,"it's going back today, &amp;#38; being replaced with the new samsung x105.",return_refund,1,0,1,0,0,0,0,0,0,0,-1.65,NEGATIVE,0.0,1.0,0.0,0.0,NEUTRAL
202_4,202,you do take your chances with this phone.,support_contact,1,0,0,1,0,0,0,0,0,0,-1.15,NEGATIVE,0.0,0.795,0.205,0.2023,POSITIVE
203_1,203,ultimate phone for mobile life.,support_contact,1,0,0,1,0,0,0,0,0,0,2.75,POSITIVE,0.0,1.0,0.0,0.0,NEUTRAL
203_2,203,"i considered this phone (nokia 6610), mainly because of my sister and the features.",support_contact,2,0,0,1,0,0,0,0,1,0,1.0,POSITIVE,0.0,1.0,0.0,0.0,NEUTRAL
203_3,203,"it is a great phone, if you are traveling all over the world, packed with wonderful features.",support_contact,2,0,0,1,0,0,0,0,1,0,2.75,POSITIVE,0.0,0.658,0.342,0.8316,POSITIVE
203_4,203,"truly, i am quite impressed..!!",other,0,0,0,0,0,0,0,0,0,0,2.8,POSITIVE,0.0,0.304,0.696,0.7831,POSITIVE
203_5,203,"this is a very light phone - a little less than 3 oz, with long battery life (not as long as the new polymer technology).",support_contact,1,0,0,1,0,0,0,0,0,0,1.45,POSITIVE,0.0,1.0,0.0,0.0,NEUTRAL
