id,human_score,text,corpus,human_label,vader_score,vader_label,distilbert_label,distilbert_score,roberta_label,roberta_score
216_8,-2.4,"Radon, an insidious, invisible, radioactive gas, could be seeping into your basement.",NYT,NEGATIVE,0.0,NEUTRAL,NEGATIVE,-4,NEUTRAL,0
216_9,-1.5,"There is too much ozone in the air you breathe, which damages the lungs.",NYT,NEGATIVE,-1.7616,NEGATIVE,NEGATIVE,-4,NEUTRAL,0
216_10,-1.25,"There is too little ozone in the stratosphere, which lets in ultraviolet rays that burn the skin.",NYT,NEGATIVE,0.0,NEUTRAL,NEGATIVE,-4,NEUTRAL,0
216_11,-1.2,"The world may get too warm, because sunlight is being trapped, as in a greenhouse, by the growing veil of gases spewed out by burning coal.",NYT,NEGATIVE,-0.8092,NEGATIVE,NEGATIVE,-4,NEUTRAL,0
216_12,-1.3,The world will get too cold if the next ice age arrives before the greenhouse effect does.,NYT,NEGATIVE,0.0,NEUTRAL,NEGATIVE,-4,NEUTRAL,0
216_13,0.2,"The dollar may make a strong recovery, ruinously reversing improvements in the balance of trade.",NYT,NEUTRAL,1.0,POSITIVE,NEGATIVE,-4,NEUTRAL,0
216_14,-1.6,You may suffer a heart attack if you exercise too little.,NYT,NEGATIVE,-1.36,NEGATIVE,NEGATIVE,-4,NEUTRAL,0
216_15,-1.65,You may suffer a heart attack if you exercise too much.,NYT,NEGATIVE,-1.36,NEGATIVE,NEGATIVE,-4,NEUTRAL,0
216_16,-0.75,"Even if the wine has no urethane, it probably contains sulfites.",NYT,NEGATIVE,-1.184,NEGATIVE,NEGATIVE,-4,NEUTRAL,0
216_18,-1.1,"And in any case, both are laden with a more pernicious chemical -alcohol.",NYT,NEGATIVE,0.0,NEUTRAL,NEGATIVE,-4,NEUTRAL,0
216_19,-1.35,Does all this mean that modern life is burdening Americans with more and more worries?,NYT,NEGATIVE,-2.7848,NEGATIVE,NEGATIVE,-4,NEUTRAL,0
216_20,-0.15,No -just different ones.,NYT,NEUTRAL,-1.184,NEGATIVE,POSITIVE,4,NEUTRAL,0
216_21,-1.0,Worries grow stale and need to be changed.,NYT,NEGATIVE,-1.686,NEGATIVE,NEGATIVE,-4,NEUTRAL,0
216_22,-1.0,It's the disposition to worry that endures.,NYT,NEGATIVE,-1.7616,NEGATIVE,NEGATIVE,-4,NEUTRAL,0
217_1,-1.85,"The last pure dusky sparrow died recently in Florida, the sole survivor of a species that lost its habitat to humans bent on owning the sky.",NYT,NEGATIVE,-2.1068,NEGATIVE,NEGATIVE,-4,NEUTRAL,0
217_2,-1.3,The once-thriving birds were elbowed aside by construction of the Kennedy Space Center.,NYT,NEGATIVE,0.0,NEUTRAL,NEGATIVE,-4,NEUTRAL,0
217_3,-1.9,"When they dwindled to five males eight years ago, extinction was guaranteed.",NYT,NEGATIVE,0.0,NEUTRAL,POSITIVE,4,NEUTRAL,0
217_4,0.5,"The Smithsonian Institution wants to study the last dusky's remains, and it's fitting that the sparrow came to rest among the icons of soaring dreams.",NYT,POSITIVE,1.6076,POSITIVE,POSITIVE,4,NEUTRAL,0
217_5,0.15,"The Wright flyer, the Spirit of St. Louis and Mariner II might never have become airborne without dusky sparrows and their kind.",NYT,NEUTRAL,2.4996,POSITIVE,POSITIVE,4,NEUTRAL,0
217_6,0.25,"''There's a special providence in the fall of a sparrow,'' wrote Shakespeare.",NYT,NEUTRAL,1.6076,POSITIVE,POSITIVE,4,NEUTRAL,0
217_7,0.05,That hope outlives the species.,NYT,NEUTRAL,1.7616,POSITIVE,POSITIVE,4,NEUTRAL,0
218_1,-1.85,A growing crush of commuter traffic threatens the economic vitality and air quality of the nation's cities.,NYT,NEGATIVE,-0.2064,NEGATIVE,NEGATIVE,-4,NEUTRAL,0
218_2,-0.45,Yet present Federal tax policy actively encourages people to drive to work.,NYT,NEUTRAL,2.5476,POSITIVE,POSITIVE,4,NEUTRAL,0
218_3,0.7,Legislation now pending in the Senate could help erode this perverse tax bias.,NYT,POSITIVE,-0.512,NEGATIVE,NEGATIVE,-4,NEUTRAL,0
218_4,0.65,"Under the Federal tax code, employers may offer the full cost of parking near the workplace as a tax-free benefit to employees, and deduct the whole amount as a business expense.",NYT,POSITIVE,1.8352,POSITIVE,NEGATIVE,-4,NEUTRAL,0
218_5,-0.65,That's a huge subsidy: a parking space in midtown Manhattan can cost up to $400 a month.,NYT,NEGATIVE,1.2728,POSITIVE,NEGATIVE,-4,NEUTRAL,0
218_6,-0.65,"In contrast, the tax-free reimbursement available to workers who commute by subway, train or bus is limited to a paltry $15 per month.",NYT,NEGATIVE,-0.9052,NEGATIVE,NEGATIVE,-4,NEUTRAL,0
218_7,0.05,"If the employer pays more than $15, the entire benefit becomes taxable.",NYT,NEUTRAL,1.8352,POSITIVE,NEGATIVE,-4,NEUTRAL,0
218_8,-1.05,"Small wonder, then, that most employers don't consider it worth the administrative hassle to offer transit vouchers.",NYT,NEGATIVE,-0.678,NEGATIVE,NEGATIVE,-4,NEUTRAL,0
218_9,0.35,A measure sponsored by Senators Alfonse D'Amato and Daniel Patrick Moynihan of New York and William Armstrong of Colorado would raise the limit on transit vouchers to $30.,NYT,NEUTRAL,0.0,NEUTRAL,NEGATIVE,-4,NEUTRAL,0
218_10,0.35,"If an employer provides more than $30, only the excess would be taxable.",NYT,NEUTRAL,0.0,NEUTRAL,NEGATIVE,-4,NEUTRAL,0
218_11,0.15,"That's still low: Long Island Railroad commuters, for example, pay an average of $140 a month.",NYT,NEUTRAL,-1.4448,NEGATIVE,NEGATIVE,-4,NEUTRAL,0
218_12,1.35,But it's a step in the right direction.,NYT,POSITIVE,0.0,NEUTRAL,POSITIVE,4,NEUTRAL,0
219_1,-1.1,Getting around busy New York City streets is hard enough for able-bodied pedestrians.,NYT,NEGATIVE,-0.4108,NEGATIVE,NEGATIVE,-4,NEUTRAL,0
219_2,-1.1,"For people in electric wheelchairs, ordinary street curbs can be an ordeal.",NYT,NEGATIVE,0.0,NEUTRAL,NEGATIVE,-4,NEUTRAL,0
219_3,1.45,"Commendably, the city has therefore been building about 1,000 ramps a year at hospitals, senior centers and other priority sites.",NYT,POSITIVE,0.0,NEUTRAL,POSITIVE,4,NEUTRAL,0
219_4,0.15,They are routinely installed with new construction and road repairs.,NYT,NEUTRAL,0.0,NEUTRAL,NEGATIVE,-4,NEUTRAL,0
219_5,-1.05,"So far, however, the curb cuts haven't added as much to the mobility of wheelchair users as they might because their location remains haphazard.",NYT,NEGATIVE,-1.184,NEGATIVE,NEGATIVE,-4,NEUTRAL,0
219_6,-0.9,"When a disabled person rolls down a ramp into the street, there's no certainty of finding a ramp at the next corner.",NYT,NEGATIVE,-0.7508,NEGATIVE,NEGATIVE,-4,NEUTRAL,0
219_7,0.5,Installation of a few ramps on a few Manhattan streets could link up existing ones and provide continuous routes.,NYT,POSITIVE,0.0,NEUTRAL,POSITIVE,4,NEUTRAL,0
219_8,1.2,"Doing so would allow the substantial investment in curb cuts to pay dividends now, in terms of new miles of freedom for the disabled.",NYT,POSITIVE,2.7144,POSITIVE,POSITIVE,4,NEUTRAL,0
220_1,0.65,The City Council should approve the nomination of Lee Weintraub to the New York City Landmarks Preservation Commission.,NYT,POSITIVE,0.0,NEUTRAL,POSITIVE,4,NEUTRAL,0
220_2,1.2,Mr. Weintraub is a distinguished landscape architect eminently qualified to assist the commission in the next important stage of its development: managing existing landmarks.,NYT,POSITIVE,0.8092,POSITIVE,POSITIVE,4,NEUTRAL,0
220_3,1.25,"Mr. Weintraub would take the place of Anthony Tung, who won the thanks of the landmarks constituency for his devotion to architectural preservation.",NYT,POSITIVE,3.45,POSITIVE,POSITIVE,4,NEUTRAL,0
220_4,0.1,The appointment of Mr. Weintraub reflects inevitable change in the landmarks agenda.,NYT,NEUTRAL,0.0,NEUTRAL,NEGATIVE,-4,NEUTRAL,0
220_5,1.0,For 22 years the commission has identified and sought to protect the most significant structural treasures in the city.,NYT,POSITIVE,3.102,POSITIVE,POSITIVE,4,NEUTRAL,0
220_6,0.6,"It developed the concept of historic districts, in which it exercises control over structural changes, and won the power to regulate interiors.",NYT,POSITIVE,2.2876,POSITIVE,POSITIVE,4,NEUTRAL,0
220_7,-0.4,"By its own efforts, the commission has already shortened the list of buildings deserving landmark status.",NYT,NEUTRAL,0.3088,POSITIVE,NEGATIVE,-4,NEUTRAL,0
220_8,0.0,Now it must devote more energy to the delicate task of keeping a firm but sympathetic hand on the buildings already designated.,NYT,NEUTRAL,3.6204,POSITIVE,NEGATIVE,-4,NEUTRAL,0
220_9,-1.45,A major issue - one in which Commissioner Tung unfortunately showed little interest - involves owner-proposed changes in landmark buildings.,NYT,NEGATIVE,0.6192,POSITIVE,NEGATIVE,-4,NEUTRAL,0
220_10,1.75,"Mr. Weintraub, who has demonstrated an ability to work cooperatively with civic and neighborhood groups, would seem well suited to evaluating these proposals.",NYT,POSITIVE,2.1068,POSITIVE,POSITIVE,4,NEUTRAL,0
220_11,1.2,The commission will benefit from Lee Weintraub's taste and skill.,NYT,POSITIVE,1.8352,POSITIVE,POSITIVE,4,NEUTRAL,0
221_1,-0.25,"''A disinterested judge,'' our vocabulary teacher used to say, ''is one who keeps an open mind, while an uninterested judge is one who sleeps on the bench.''",NYT,NEUTRAL,0.0,NEUTRAL,NEGATIVE,-4,NEUTRAL,0
221_2,0.4,"New Yorkers can find plenty of the first kind of judge in local courtrooms any day of the week, but on Monday they got a rare glimpse of the second.",NYT,NEUTRAL,0.0,NEUTRAL,POSITIVE,4,NEUTRAL,0
221_3,-1.3,"As lawyers droned through their opening statements in the heroin and racketeering trial of Gene Gotti, brother of the reputed mob leader John Gotti, Federal Judge John Bartels nodded off.",NYT,NEGATIVE,-1.9756,NEGATIVE,POSITIVE,4,NEUTRAL,0
221_4,-0.65,Eventually he drifted into a sleep so deep that he awoke only when the defense attorney slapped his hand smartly on the defense table.,NYT,NEGATIVE,3.0868,POSITIVE,NEGATIVE,-4,NEUTRAL,0
221_5,0.55,"At 91, Judge Bartels may be the oldest Federal judge carrying a full caseload.",NYT,POSITIVE,0.0,NEUTRAL,POSITIVE,4,NEUTRAL,0
221_6,-1.05,That may explain lassitude but doesn't excuse it.,NYT,NEGATIVE,-0.3428,NEGATIVE,NEGATIVE,-4,NEUTRAL,0
221_7,-1.3,Justice deserves better than an uninterested judge.,NYT,NEGATIVE,2.972,POSITIVE,NEGATIVE,-4,NEUTRAL,0
221_8,-1.0,"If Judge Bartels needs more sleep, it is time for him to try fewer cases instead of public patience.",NYT,NEGATIVE,0.0,NEUTRAL,NEGATIVE,-4,NEUTRAL,0
222_1,-1.6,"Last month, Ed Koch lost his chance to go down in history as the Mayor who rescued New York's carriage horses from heat exhaustion, chill, long hours and terrifying traffic.",NYT,NEGATIVE,-2.2876,NEGATIVE,NEGATIVE,-4,NEUTRAL,0
222_2,-0.55,"He vetoed a bill that would protect them from having to work when it is very hot, very cold, very humid or for more than eight hours at a stretch.",NYT,NEGATIVE,1.5272,POSITIVE,NEGATIVE,-4,NEUTRAL,0
222_3,0.6,"The bill also confined horse-drawn carriages to Central Park for most of the day, and it required better training for the carriage drivers.",NYT,POSITIVE,1.7616,POSITIVE,NEGATIVE,-4,NEUTRAL,0
222_4,0.3,"On Tuesday, the City Council can claim humane credit if it overrides Mr. Koch's veto.",NYT,NEUTRAL,1.5272,POSITIVE,NEGATIVE,-4,NEUTRAL,0
222_5,0.95,"Having passed the bill, 31 to 3, the Council presumably likes it.",NYT,POSITIVE,1.686,POSITIVE,POSITIVE,4,NEUTRAL,0
222_6,-0.15,"On the other hand, the Council presumably does not wish to embarrass the departing Mayor.",NYT,NEUTRAL,1.7088,POSITIVE,NEGATIVE,-4,NEUTRAL,0
222_7,1.05,"But Mr. Koch, as he has shown over and over these last 12 years, can take whatever comes his way.",NYT,POSITIVE,0.0,NEUTRAL,POSITIVE,4,NEUTRAL,0
222_8,-1.1,The poor carriage horses cannot.,NYT,NEGATIVE,-1.9068,NEGATIVE,NEGATIVE,-4,NEUTRAL,0
223_1,-0.8,"The National Cancer Institute recommends yearly breast X-rays for women over 50, but health insurance doesn't normally cover the procedure, which may cost up to $200.",NYT,NEGATIVE,-1.2284,NEGATIVE,NEGATIVE,-4,NEUTRAL,0
223_2,-0.35,Only eight states now mandate insurance coverage of mammography screening.,NYT,NEUTRAL,0.0,NEUTRAL,NEGATIVE,-4,NEUTRAL,0
223_3,0.85,A sensible bill approved by New York's Legislature and awaiting Governor Cuomo's signature would make New York the ninth.,NYT,POSITIVE,1.686,POSITIVE,POSITIVE,4,NEUTRAL,0
223_4,1.1,"Mammography screening is a safe, virtually painless procedure that is much more accurate than manual self-examination for early detection of breast cancer, a disease that will strike about 1 in 10 American women.",NYT,POSITIVE,-0.8092,NEGATIVE,POSITIVE,4,NEUTRAL,0
223_5,1.4,Regular screenings could decrease breast cancer fatalities by almost a third.,NYT,POSITIVE,-3.4076,NEGATIVE,NEGATIVE,-4,NEUTRAL,0
223_6,-0.4,Yet under 15 percent of women over 50 have ever had a breast X-ray.,NYT,NEUTRAL,0.0,NEUTRAL,NEGATIVE,-4,NEUTRAL,0
223_7,-1.15,Many are deterred by the uninsured cost.,NYT,NEGATIVE,0.0,NEUTRAL,NEGATIVE,-4,NEUTRAL,0
223_8,0.7,"A measure to mandate coverage in New York State is sponsored by State Senator Dale Volker and Assemblywoman Rhoda Jacobs and has the support of the state's Health Commissioner, David Axelrod.",NYT,POSITIVE,1.6076,POSITIVE,POSITIVE,4,NEUTRAL,0
223_9,-0.2,But Governor Cuomo has yet to decide whether he will sign it.,NYT,NEUTRAL,0.0,NEUTRAL,NEGATIVE,-4,NEUTRAL,0
223_10,-1.15,Insurance companies express concern about the cost to them and say they are worried about ''unnecessary utilization'' of the benefit.,NYT,NEGATIVE,0.8092,POSITIVE,NEGATIVE,-4,NEUTRAL,0
223_11,-1.15,That argument ought not to prevail.,NYT,NEGATIVE,-1.4448,NEGATIVE,NEGATIVE,-4,NEUTRAL,0
223_12,1.65,Early detection and treatment of breast cancer would also reduce health costs - and save lives.,NYT,POSITIVE,-1.184,NEGATIVE,NEGATIVE,-4,NEUTRAL,0
224_1,1.4,Margaret Thatcher won applause from free marketeers for selling the state-run British Airways to private shareholders.,NYT,POSITIVE,3.4756,POSITIVE,POSITIVE,4,NEUTRAL,0
224_2,-0.4,"Now the airline's managers are attempting to defeat the intent of privatization by proposing it merge with British Caledonian, its only serious British-flag rival.",NYT,NEUTRAL,-2.0424,NEGATIVE,NEGATIVE,-4,NEUTRAL,0
224_3,-0.35,British Airways says it needs to be bigger to compete on equal terms with giant U.S. carriers.,NYT,NEUTRAL,0.0,NEUTRAL,NEGATIVE,-4,NEUTRAL,0
224_5,-0.5,But investors who paid more than twice ''book'' value for the airline early this year certainly thought B.A.,NYT,NEGATIVE,2.9404,POSITIVE,NEGATIVE,-4,NEUTRAL,0
224_6,0.45,could make it on its own.,NYT,NEUTRAL,0.0,NEUTRAL,POSITIVE,4,NEUTRAL,0
224_7,-1.35,"The far greater risk is that it will lose incentives to keep costs and fares down, and service up.",NYT,NEGATIVE,0.0,NEUTRAL,NEGATIVE,-4,NEUTRAL,0
224_8,0.05,The airline controls 83 percent of Britain's scheduled overseas service.,NYT,NEUTRAL,0.0,NEUTRAL,POSITIVE,4,NEUTRAL,0
224_9,0.8,"Merged with British Caledonian, its share would rise to 95 percent.",NYT,POSITIVE,1.184,POSITIVE,POSITIVE,4,NEUTRAL,0
224_10,-0.75,"It does, of course, face competition from foreign carriers on most routes.",NYT,NEGATIVE,0.0,NEUTRAL,NEGATIVE,-4,NEUTRAL,0
224_11,-0.5,But many rivals are state-owned and all too eager to settle for a fixed share of the market.,NYT,NEGATIVE,2.8908,POSITIVE,NEGATIVE,-4,NEUTRAL,0
224_12,-0.05,"The loss of a major private player, particularly one like British Caledonian that aggressively markets quality service to business travelers, could give everyone an excuse to relax.",NYT,NEUTRAL,1.3412,POSITIVE,NEGATIVE,-4,NEUTRAL,0
224_13,0.45,"Back in 1984, a Thatcher white paper on aviation policy argued that having two major international airlines gave British consumers a big advantage over most of their continental neighbors.",NYT,NEUTRAL,-0.512,NEGATIVE,NEGATIVE,-4,NEUTRAL,0
224_14,-0.35,Why settle for monopoly?,NYT,NEUTRAL,0.0,NEUTRAL,NEGATIVE,-4,NEUTRAL,0
225_1,-0.25,"On the street at the southeast corner of New York City's Central Park Thursday morning, a sturdy red fire engine from Windsor, Vt., was noisily pumping water from a city hydrant into a hose that snaked into the park.",NYT,NEUTRAL,-1.36,NEGATIVE,NEGATIVE,-4,NEUTRAL,0
225_2,0.2,"At the nozzle end, beside the duck pond, it sprayed the trees and paths with mist, making snow for a scene in Hollywood's ""Home Alone II.""",NYT,NEUTRAL,-1.0,NEGATIVE,NEGATIVE,-4,NEUTRAL,0
225_3,0.0,"Another hose, high on a crane, sprayed nearby.",NYT,NEUTRAL,0.0,NEUTRAL,NEGATIVE,-4,NEUTRAL,0
225_4,0.25,It was all very pretty -- and unnatural.,NYT,NEUTRAL,2.1652,POSITIVE,NEGATIVE,-4,NEUTRAL,0
225_9,0.7,"Granted, New York's natural weather had been relentlessly springlike this winter.",NYT,POSITIVE,2.1692,POSITIVE,POSITIVE,4,NEUTRAL,0
225_10,0.25,As recently as Tuesday the temperature hit a balmy 62.,NYT,NEUTRAL,0.0,NEUTRAL,NEGATIVE,-4,NEUTRAL,0
225_11,-0.45,"But on Thursday morning, while Vermont's pumpers were faking a backdrop for some producer out in Tinsel Town, the sky dusted the whole park with the real stuff.",NYT,NEUTRAL,-2.2876,NEGATIVE,NEGATIVE,-4,NEUTRAL,0
225_12,-0.45,"Mother Nature, defiant, was not to be upstaged.",NYT,NEUTRAL,-0.9052,NEGATIVE,POSITIVE,4,NEUTRAL,0
226_1,-1.35,"For motorists, a collision on a New York City street means filing police reports and insurance claims and repair work, if not injury or death.",NYT,NEGATIVE,1.8192,POSITIVE,NEGATIVE,-4,NEUTRAL,0
226_2,-0.9,"For the city's special breed of tow-truck cowboys, however, it means a reckless race for business.",NYT,NEGATIVE,0.0,NEUTRAL,NEGATIVE,-4,NEUTRAL,0
226_3,0.05,"The city's 3,500 tow trucks, many equipped with police radios, cruise city streets waiting for accidents and then race each other to the scene.",NYT,NEUTRAL,-1.2728,NEGATIVE,POSITIVE,4,NEUTRAL,0
226_4,-1.75,"More accidents often result: city officials count 1,200 collisions over the last three years that produced 800 injuries and 7 deaths as a result of tow-truck speeding.",NYT,NEGATIVE,-2.2836,NEGATIVE,NEGATIVE,-4,NEUTRAL,0
226_5,-1.6,Arguments among the drivers over who should get the towing business afflicts accident victims with a hassle they don't need.,NYT,NEGATIVE,-3.1856,NEGATIVE,NEGATIVE,-4,NEUTRAL,0
226_6,0.15,Mayor Koch therefore proposes regulating street tows.,NYT,NEUTRAL,0.0,NEUTRAL,POSITIVE,4,NEUTRAL,0
226_7,-0.35,"Tow-truck drivers would be prohibited from appearing at accident sites unless summoned by a motorist or the police, and generally forbidden to solicit business at scenes of accidents.",NYT,NEUTRAL,-3.208,NEGATIVE,NEGATIVE,-4,NEUTRAL,0
226_8,1.65,The bill would save both lives and irritation.,NYT,POSITIVE,-0.1032,NEUTRAL,NEGATIVE,-4,NEUTRAL,0
226_9,1.2,An apple to the Mayor for proposing it.,NYT,POSITIVE,0.0,NEUTRAL,POSITIVE,4,NEUTRAL,0
226_10,0.05,A bushel more awaits the City Council when it approves.,NYT,NEUTRAL,2.038,POSITIVE,NEGATIVE,-4,NEUTRAL,0
227_1,-0.5,Organized baseball's exemption from antitrust laws allows unusual freedom but also makes it vulnerable to legislative dyspepsia with home-team problems.,NYT,NEGATIVE,-2.0424,NEGATIVE,NEGATIVE,-4,NEUTRAL,0
227_2,-0.5,"The latest case is that of Representative Charles Schumer of Brooklyn, normally a sensible fellow.",NYT,NEGATIVE,0.0,NEUTRAL,POSITIVE,4,NEUTRAL,0
227_3,-1.15,He's rightly upset that the New York Yankees have given cable television exclusive rights to most games.,NYT,NEGATIVE,-1.0928,NEGATIVE,NEGATIVE,-4,NEUTRAL,0
227_4,-0.5,"In New York, only Manhattan has been wired for cable.",NYT,NEGATIVE,0.0,NEUTRAL,NEGATIVE,-4,NEUTRAL,0
227_5,-0.85,"The other boroughs, including Brooklyn, are effectively blacked out.",NYT,NEGATIVE,1.7616,POSITIVE,NEGATIVE,-4,NEUTRAL,0
